date,cat_id,units_sold
2023-08-28,Category_2,2836
2023-08-28,Category_3,1474
2023-08-28,Category_4,1387
2023-08-28,Category_5,4159
2023-08-28,Category_6,2191
2023-08-28,Category_7,2221
2023-08-28,Category_8,2199
2023-08-29,Category_1,2854
2023-08-29,Category_2,2809
2023-08-29,Category_3,1465
2023-08-29,Category_4,1407
2023-08-29,Category_5,4176
2023-08-29,Category_6,2111
2023-08-29,Category_7,2286
2023-08-29,Category_8,2211
2023-08-30,Category_1,2844
2023-08-30,Category_2,2858
2023-08-30,Category_3,1431
2023-08-30,Category_4,1373
2023-08-30,Category_5,4124
2023-08-30,Category_6,2053
2023-08-30,Category_7,2228
2023-08-30,Category_8,2162
2023-08-31,Category_1,2882
2023-08-31,Category_2,2723
2023-08-31,Category_3,1376
2023-08-31,Category_4,1396
2023-08-31,Category_5,4017
2023-08-31,Category_6,2118
2023-08-31,Category_7,2203
2023-08-31,Category_8,2182
2023-09-01,Category_1,2842
2023-09-01,Category_2,2744
2023-09-01,Category_3,1432
2023-09-01,Category_4,1336
2023-09-01,Category_5,4121
2023-09-01,Category_6,2069
2023-09-01,Category_7,2162
2023-09-01,Category_8,2074
2023-09-02,Category_1,3649
2023-09-02,Category_2,3516
2023-09-02,Category_3,1892
2023-09-02,Category_4,1819
2023-09-02,Category_5,5336
2023-09-02,Category_6,2830
2023-09-02,Category_7,2889
2023-09-02,Category_8,2763
2023-09-03,Category_1,3565
2023-09-03,Category_2,3530
2023-09-03,Category_3,1786
2023-09-03,Category_4,1717
2023-09-03,Category_5,5176
2023-09-03,Category_6,2707
2023-09-03,Category_7,2934
2023-09-03,Category_8,2809
2023-09-04,Category_1,2742
2023-09-04,Category_2,2735
2023-09-04,Category_3,1410
2023-09-04,Category_4,1370
2023-09-04,Category_5,3977
2023-09-04,Category_6,2070
2023-09-04,Category_7,2150
2023-09-04,Category_8,2094
2023-09-05,Category_1,2732
2023-09-05,Category_2,2707
2023-09-05,Category_3,1402
2023-09-05,Category_4,1359
2023-09-05,Category_5,3995
2023-09-05,Category_6,2061
2023-09-05,Category_7,2181
2023-09-05,Category_8,2023
2023-09-06,Category_1,2841
2023-09-06,Category_2,2734
2023-09-06,Category_3,1407
2023-09-06,Category_4,1417
2023-09-06,Category_5,3926
2023-09-06,Category_6,2055
2023-09-06,Category_7,2168
2023-09-06,Category_8,2119
2023-09-07,Category_1,2718
2023-09-07,Category_2,2784
2023-09-07,Category_3,1313
2023-09-07,Category_4,1369
2023-09-07,Category_5,4002
2023-09-07,Category_6,2005
2023-09-07,Category_7,2154
2023-09-07,Category_8,2093
2023-09-08,Category_1,2745
2023-09-08,Category_2,2752
2023-09-08,Category_3,1357
2023-09-08,Category_4,1340
2023-09-08,Category_5,3962
2023-09-08,Category_6,2030
2023-09-08,Category_7,2112
2023-09-08,Category_8,2076
2023-09-09,Category_1,3605
2023-09-09,Category_2,3414
2023-09-09,Category_3,1840
2023-09-09,Category_4,1812
2023-09-09,Category_5,5172
2023-09-09,Category_6,2651
2023-09-09,Category_7,2775
2023-09-09,Category_8,2656
2023-09-10,Category_1,3433
2023-09-10,Category_2,3453
2023-09-10,Category_3,1747
2023-09-10,Category_4,1766
2023-09-10,Category_5,5169
2023-09-10,Category_6,2628
2023-09-10,Category_7,2798
2023-09-10,Category_8,2730
2023-09-11,Category_1,2640
2023-09-11,Category_2,2700
2023-09-11,Category_3,1410
2023-09-11,Category_4,1304
2023-09-11,Category_5,3888
2023-09-11,Category_6,2041
2023-09-11,Category_7,2122
2023-09-11,Category_8,2035
2023-09-12,Category_1,2656
2023-09-12,Category_2,2585
2023-09-12,Category_3,1363
2023-09-12,Category_4,1308
2023-09-12,Category_5,3867
2023-09-12,Category_6,1972
2023-09-12,Category_7,2106
2023-09-12,Category_8,2067
2023-09-13,Category_1,2654
2023-09-13,Category_2,2714
2023-09-13,Category_3,1388
2023-09-13,Category_4,1335
2023-09-13,Category_5,3915
2023-09-13,Category_6,1990
2023-09-13,Category_7,2069
2023-09-13,Category_8,1996
2023-09-14,Category_1,2689
2023-09-14,Category_2,2607
2023-09-14,Category_3,1393
2023-09-14,Category_4,1336
2023-09-14,Category_5,3811
2023-09-14,Category_6,2063
2023-09-14,Category_7,2108
2023-09-14,Category_8,2022
2023-09-15,Category_1,2661
2023-09-15,Category_2,2554
2023-09-15,Category_3,1331
2023-09-15,Category_4,1258
2023-09-15,Category_5,3835
2023-09-15,Category_6,1997
2023-09-15,Category_7,2084
2023-09-15,Category_8,1974
2023-09-16,Category_1,3486
2023-09-16,Category_2,3339
2023-09-16,Category_3,1786
2023-09-16,Category_4,1750
2023-09-16,Category_5,5134
2023-09-16,Category_6,2651
2023-09-16,Category_7,2640
2023-09-16,Category_8,2646
2023-09-17,Category_1,3552
2023-09-17,Category_2,3421
2023-09-17,Category_3,1717
2023-09-17,Category_4,1662
2023-09-17,Category_5,5074
2023-09-17,Category_6,2557
2023-09-17,Category_7,2629
2023-09-17,Category_8,2520
2023-09-18,Category_1,2655
2023-09-18,Category_2,2590
2023-09-18,Category_3,1403
2023-09-18,Category_4,1282
2023-09-18,Category_5,3852
2023-09-18,Category_6,1969
2023-09-18,Category_7,2136
2023-09-18,Category_8,1985
2023-09-19,Category_1,2632
2023-09-19,Category_2,2621
2023-09-19,Category_3,1377
2023-09-19,Category_4,1340
2023-09-19,Category_5,3825
2023-09-19,Category_6,1984
2023-09-19,Category_7,2078
2023-09-19,Category_8,1970
2023-09-20,Category_1,2639
2023-09-20,Category_2,2593
2023-09-20,Category_3,1371
2023-09-20,Category_4,1338
2023-09-20,Category_5,3821
2023-09-20,Category_6,1975
2023-09-20,Category_7,2060
2023-09-20,Category_8,2079
2023-09-21,Category_1,2694
2023-09-21,Category_2,2543
2023-09-21,Category_3,1344
2023-09-21,Category_4,1267
2023-09-21,Category_5,3872
2023-09-21,Category_6,1971
2023-09-21,Category_7,2022
2023-09-21,Category_8,1986
2023-09-22,Category_1,2622
2023-09-22,Category_2,2543
2023-09-22,Category_3,1370
2023-09-22,Category_4,1305
2023-09-22,Category_5,3826
2023-09-22,Category_6,2020
2023-09-22,Category_7,2030
2023-09-22,Category_8,1972
2023-09-23,Category_1,3460
2023-09-23,Category_2,3391
2023-09-23,Category_3,1730
2023-09-23,Category_4,1676
2023-09-23,Category_5,4978
2023-09-23,Category_6,2480
2023-09-23,Category_7,2639
2023-09-23,Category_8,2557
2023-09-24,Category_1,3447
2023-09-24,Category_2,3319
2023-09-24,Category_3,1748
2023-09-24,Category_4,1683
2023-09-24,Category_5,5036
2023-09-24,Category_6,2545
2023-09-24,Category_7,2659
2023-09-24,Category_8,2582
2023-09-25,Category_1,2641
2023-09-25,Category_2,2551
2023-09-25,Category_3,1423
2023-09-25,Category_4,1250
2023-09-25,Category_5,3788
2023-09-25,Category_6,1995
2023-09-25,Category_7,2045
2023-09-25,Category_8,1990
2023-09-26,Category_1,2639
2023-09-26,Category_2,2509
2023-09-26,Category_3,1293
2023-09-26,Category_4,1290
2023-09-26,Category_5,3855
2023-09-26,Category_6,1883
2023-09-26,Category_7,1974
2023-09-26,Category_8,1997
2023-09-27,Category_1,2584
2023-09-27,Category_2,2607
2023-09-27,Category_3,1364
2023-09-27,Category_4,1298
2023-09-27,Category_5,3828
2023-09-27,Category_6,1943
2023-09-27,Category_7,2073
2023-09-27,Category_8,1937
2023-09-28,Category_1,2649
2023-09-28,Category_2,2561
2023-09-28,Category_3,1346
2023-09-28,Category_4,1288
2023-09-28,Category_5,3710
2023-09-28,Category_6,1895
2023-09-28,Category_7,2136
2023-09-28,Category_8,1947
2023-09-29,Category_1,2575
2023-09-29,Category_2,2530
2023-09-29,Category_3,1365
2023-09-29,Category_4,1244
2023-09-29,Category_5,3783
2023-09-29,Category_6,1984
2023-09-29,Category_7,2115
2023-09-29,Category_8,1894
2023-09-30,Category_1,3383
2023-09-30,Category_2,3280
2023-09-30,Category_3,1731
2023-09-30,Category_4,1653
2023-09-30,Category_5,4982
2023-09-30,Category_6,2570
2023-09-30,Category_7,2644
2023-09-30,Category_8,2487
2023-10-01,Category_1,3537
2023-10-01,Category_2,3283
2023-10-01,Category_3,1681
2023-10-01,Category_4,1686
2023-10-01,Category_5,4896
2023-10-01,Category_6,2588
2023-10-01,Category_7,2622
2023-10-01,Category_8,2588
2023-10-02,Category_1,2658
2023-10-02,Category_2,2568
2023-10-02,Category_3,1352
2023-10-02,Category_4,1290
2023-10-02,Category_5,3765
2023-10-02,Category_6,1914
2023-10-02,Category_7,2055
2023-10-02,Category_8,1963
2023-10-03,Category_1,2657
2023-10-03,Category_2,2553
2023-10-03,Category_3,1392
2023-10-03,Category_4,1301
2023-10-03,Category_5,3805
2023-10-03,Category_6,1979
2023-10-03,Category_7,2132
2023-10-03,Category_8,1992
2023-10-04,Category_1,2675
2023-10-04,Category_2,2597
2023-10-04,Category_3,1348
2023-10-04,Category_4,1306
2023-10-04,Category_5,3740
2023-10-04,Category_6,1934
2023-10-04,Category_7,2125
2023-10-04,Category_8,1957
2023-10-05,Category_1,2609
2023-10-05,Category_2,2487
2023-10-05,Category_3,1309
2023-10-05,Category_4,1301
2023-10-05,Category_5,3727
2023-10-05,Category_6,1934
2023-10-05,Category_7,2019
2023-10-05,Category_8,1959
2023-10-06,Category_1,2544
2023-10-06,Category_2,2554
2023-10-06,Category_3,1356
2023-10-06,Category_4,1282
2023-10-06,Category_5,3691
2023-10-06,Category_6,1941
2023-10-06,Category_7,2005
2023-10-06,Category_8,1949
2023-10-07,Category_1,3370
2023-10-07,Category_2,3197
2023-10-07,Category_3,1748
2023-10-07,Category_4,1653
2023-10-07,Category_5,4889
2023-10-07,Category_6,2568
2023-10-07,Category_7,2667
2023-10-07,Category_8,2570
2023-10-08,Category_1,3475
2023-10-08,Category_2,3338
2023-10-08,Category_3,1745
2023-10-08,Category_4,1727
2023-10-08,Category_5,4910
2023-10-08,Category_6,2529
2023-10-08,Category_7,2654
2023-10-08,Category_8,2655
2023-10-09,Category_1,2672
2023-10-09,Category_2,2592
2023-10-09,Category_3,1346
2023-10-09,Category_4,1284
2023-10-09,Category_5,3892
2023-10-09,Category_6,1978
2023-10-09,Category_7,2107
2023-10-09,Category_8,2000
2023-10-10,Category_1,2653
2023-10-10,Category_2,2654
2023-10-10,Category_3,1377
2023-10-10,Category_4,1256
2023-10-10,Category_5,3852
2023-10-10,Category_6,1985
2023-10-10,Category_7,2060
2023-10-10,Category_8,1930
2023-10-11,Category_1,2718
2023-10-11,Category_2,2508
2023-10-11,Category_3,1343
2023-10-11,Category_4,1302
2023-10-11,Category_5,3815
2023-10-11,Category_6,1977
2023-10-11,Category_7,2028
2023-10-11,Category_8,2016
2023-10-12,Category_1,2658
2023-10-12,Category_2,2691
2023-10-12,Category_3,1374
2023-10-12,Category_4,1232
2023-10-12,Category_5,3911
2023-10-12,Category_6,1973
2023-10-12,Category_7,2075
2023-10-12,Category_8,1923
2023-10-13,Category_1,2586
2023-10-13,Category_2,2627
2023-10-13,Category_3,1395
2023-10-13,Category_4,1304
2023-10-13,Category_5,3836
2023-10-13,Category_6,1950
2023-10-13,Category_7,2025
2023-10-13,Category_8,2042
2023-10-14,Category_1,3548
2023-10-14,Category_2,3397
2023-10-14,Category_3,1792
2023-10-14,Category_4,1751
2023-10-14,Category_5,5045
2023-10-14,Category_6,2572
2023-10-14,Category_7,2714
2023-10-14,Category_8,2591
2023-10-15,Category_1,3581
2023-10-15,Category_2,3396
2023-10-15,Category_3,1816
2023-10-15,Category_4,1715
2023-10-15,Category_5,5075
2023-10-15,Category_6,2554
2023-10-15,Category_7,2725
2023-10-15,Category_8,2589
2023-10-16,Category_1,2659
2023-10-16,Category_2,2614
2023-10-16,Category_3,1373
2023-10-16,Category_4,1334
2023-10-16,Category_5,3881
2023-10-16,Category_6,1996
2023-10-16,Category_7,2109
2023-10-16,Category_8,1971
2023-10-17,Category_1,2704
2023-10-17,Category_2,2658
2023-10-17,Category_3,1390
2023-10-17,Category_4,1387
2023-10-17,Category_5,3860
2023-10-17,Category_6,1999
2023-10-17,Category_7,2151
2023-10-17,Category_8,2094
2023-10-18,Category_1,2607
2023-10-18,Category_2,2684
2023-10-18,Category_3,1428
2023-10-18,Category_4,1296
2023-10-18,Category_5,3842
2023-10-18,Category_6,2002
2023-10-18,Category_7,2101
2023-10-18,Category_8,2052
2023-10-19,Category_1,2697
2023-10-19,Category_2,2672
2023-10-19,Category_3,1354
2023-10-19,Category_4,1262
2023-10-19,Category_5,3941
2023-10-19,Category_6,2059
2023-10-19,Category_7,2173
2023-10-19,Category_8,2040
2023-10-20,Category_1,2782
2023-10-20,Category_2,2568
2023-10-20,Category_3,1438
2023-10-20,Category_4,1345
2023-10-20,Category_5,3934
2023-10-20,Category_6,2042
2023-10-20,Category_7,2197
2023-10-20,Category_8,2049
2023-10-21,Category_1,3576
2023-10-21,Category_2,3508
2023-10-21,Category_3,1789
2023-10-21,Category_4,1750
2023-10-21,Category_5,5075
2023-10-21,Category_6,2579
2023-10-21,Category_7,2821
2023-10-21,Category_8,2717
2023-10-22,Category_1,3595
2023-10-22,Category_2,3465
2023-10-22,Category_3,1854
2023-10-22,Category_4,1752
2023-10-22,Category_5,5199
2023-10-22,Category_6,2674
2023-10-22,Category_7,2795
2023-10-22,Category_8,2670
2023-10-23,Category_1,2765
2023-10-23,Category_2,2641
2023-10-23,Category_3,1441
2023-10-23,Category_4,1349
2023-10-23,Category_5,4000
2023-10-23,Category_6,2047
2023-10-23,Category_7,2196
2023-10-23,Category_8,2107
2023-10-24,Category_1,2740
2023-10-24,Category_2,2761
2023-10-24,Category_3,1428
2023-10-24,Category_4,1337
2023-10-24,Category_5,3989
2023-10-24,Category_6,2072
2023-10-24,Category_7,2136
2023-10-24,Category_8,2125
2023-10-25,Category_1,2768
2023-10-25,Category_2,2695
2023-10-25,Category_3,1392
2023-10-25,Category_4,1393
2023-10-25,Category_5,4000
2023-10-25,Category_6,2085
2023-10-25,Category_7,2240
2023-10-25,Category_8,2172
2023-10-26,Category_1,2759
2023-10-26,Category_2,2718
2023-10-26,Category_3,1431
2023-10-26,Category_4,1372
2023-10-26,Category_5,4058
2023-10-26,Category_6,2025
2023-10-26,Category_7,2280
2023-10-26,Category_8,2158
2023-10-27,Category_1,2807
2023-10-27,Category_2,2729
2023-10-27,Category_3,1461
2023-10-27,Category_4,1393
2023-10-27,Category_5,4236
2023-10-27,Category_6,2088
2023-10-27,Category_7,2178
2023-10-27,Category_8,2133
2023-10-28,Category_1,3634
2023-10-28,Category_2,3525
2023-10-28,Category_3,1917
2023-10-28,Category_4,1784
2023-10-28,Category_5,5341
2023-10-28,Category_6,2741
2023-10-28,Category_7,2890
2023-10-28,Category_8,2750
2023-10-29,Category_1,3754
2023-10-29,Category_2,3571
2023-10-29,Category_3,1841
2023-10-29,Category_4,1789
2023-10-29,Category_5,5238
2023-10-29,Category_6,2716
2023-10-29,Category_7,2953
2023-10-29,Category_8,2811
2023-10-30,Category_1,2868
2023-10-30,Category_2,2867
2023-10-30,Category_3,1465
2023-10-30,Category_4,1365
2023-10-30,Category_5,4122
2023-10-30,Category_6,2124
2023-10-30,Category_7,2180
2023-10-30,Category_8,2088
2023-10-31,Category_1,2878
2023-10-31,Category_2,2784
2023-10-31,Category_3,1555
2023-10-31,Category_4,1369
2023-10-31,Category_5,4281
2023-10-31,Category_6,2121
2023-10-31,Category_7,2242
2023-10-31,Category_8,2158
2023-11-01,Category_1,2867
2023-11-01,Category_2,2858
2023-11-01,Category_3,1426
2023-11-01,Category_4,1471
2023-11-01,Category_5,4190
2023-11-01,Category_6,2129
2023-11-01,Category_7,2284
2023-11-01,Category_8,2153
2023-11-02,Category_1,2843
2023-11-02,Category_2,2837
2023-11-02,Category_3,1501
2023-11-02,Category_4,1403
2023-11-02,Category_5,4194
2023-11-02,Category_6,2210
2023-11-02,Category_7,2238
2023-11-02,Category_8,2185
2023-11-03,Category_1,2958
2023-11-03,Category_2,2929
2023-11-03,Category_3,1479
2023-11-03,Category_4,1413
2023-11-03,Category_5,4247
2023-11-03,Category_6,2165
2023-11-03,Category_7,2299
2023-11-03,Category_8,2164
2023-11-04,Category_1,3855
2023-11-04,Category_2,3786
2023-11-04,Category_3,1925
2023-11-04,Category_4,1853
2023-11-04,Category_5,5815
2023-11-04,Category_6,2789
2023-11-04,Category_7,2969
2023-11-04,Category_8,2827
2023-11-05,Category_1,3827
2023-11-05,Category_2,3752
2023-11-05,Category_3,1949
2023-11-05,Category_4,1947
2023-11-05,Category_5,5419
2023-11-05,Category_6,2808
2023-11-05,Category_7,3029
2023-11-05,Category_8,2947
2023-11-06,Category_1,2891
2023-11-06,Category_2,2839
2023-11-06,Category_3,1525
2023-11-06,Category_4,1439
2023-11-06,Category_5,4318
2023-11-06,Category_6,2278
2023-11-06,Category_7,2319
2023-11-06,Category_8,2223
2023-11-07,Category_1,2988
2023-11-07,Category_2,3026
2023-11-07,Category_3,1533
2023-11-07,Category_4,1511
2023-11-07,Category_5,4294
2023-11-07,Category_6,2249
2023-11-07,Category_7,2384
2023-11-07,Category_8,2294
2023-11-08,Category_1,3024
2023-11-08,Category_2,2984
2023-11-08,Category_3,1536
2023-11-08,Category_4,1474
2023-11-08,Category_5,4387
2023-11-08,Category_6,2265
2023-11-08,Category_7,2444
2023-11-08,Category_8,2290
2023-11-09,Category_1,3033
2023-11-09,Category_2,2925
2023-11-09,Category_3,1506
2023-11-09,Category_4,1511
2023-11-09,Category_5,4367
2023-11-09,Category_6,2211
2023-11-09,Category_7,2303
2023-11-09,Category_8,2266
2023-11-10,Category_1,3064
2023-11-10,Category_2,2995
2023-11-10,Category_3,1602
2023-11-10,Category_4,1464
2023-11-10,Category_5,4430
2023-11-10,Category_6,2314
2023-11-10,Category_7,2474
2023-11-10,Category_8,2295
2023-11-11,Category_1,4102
2023-11-11,Category_2,3812
2023-11-11,Category_3,2063
2023-11-11,Category_4,1957
2023-11-11,Category_5,5847
2023-11-11,Category_6,3084
2023-11-11,Category_7,3133
2023-11-11,Category_8,2956
2023-11-12,Category_1,4165
2023-11-12,Category_2,3929
2023-11-12,Category_3,2087
2023-11-12,Category_4,1965
2023-11-12,Category_5,5779
2023-11-12,Category_6,3000
2023-11-12,Category_7,3122
2023-11-12,Category_8,3030
2023-11-13,Category_1,3070
2023-11-13,Category_2,3074
2023-11-13,Category_3,1637
2023-11-13,Category_4,1544
2023-11-13,Category_5,4501
2023-11-13,Category_6,2307
2023-11-13,Category_7,2496
2023-11-13,Category_8,2368
2023-11-14,Category_1,3122
2023-11-14,Category_2,3097
2023-11-14,Category_3,1560
2023-11-14,Category_4,1513
2023-11-14,Category_5,4524
2023-11-14,Category_6,2374
2023-11-14,Category_7,2419
2023-11-14,Category_8,2390
2023-11-15,Category_1,3096
2023-11-15,Category_2,3066
2023-11-15,Category_3,1629
2023-11-15,Category_4,1548
2023-11-15,Category_5,4609
2023-11-15,Category_6,2381
2023-11-15,Category_7,2499
2023-11-15,Category_8,2304
2023-11-16,Category_1,3121
2023-11-16,Category_2,3117
2023-11-16,Category_3,1641
2023-11-16,Category_4,1575
2023-11-16,Category_5,4566
2023-11-16,Category_6,2348
2023-11-16,Category_7,2485
2023-11-16,Category_8,2377
2023-11-17,Category_1,3162
2023-11-17,Category_2,3207
2023-11-17,Category_3,1665
2023-11-17,Category_4,1591
2023-11-17,Category_5,4503
2023-11-17,Category_6,2319
2023-11-17,Category_7,2445
2023-11-17,Category_8,2403
2023-11-18,Category_1,4192
2023-11-18,Category_2,3994
2023-11-18,Category_3,2112
2023-11-18,Category_4,2003
2023-11-18,Category_5,6182
2023-11-18,Category_6,3125
2023-11-18,Category_7,3220
2023-11-18,Category_8,3236
2023-11-19,Category_1,4390
2023-11-19,Category_2,4156
2023-11-19,Category_3,2266
2023-11-19,Category_4,2034
2023-11-19,Category_5,6117
2023-11-19,Category_6,3157
2023-11-19,Category_7,3306
2023-11-19,Category_8,3351
2023-11-20,Category_1,3281
2023-11-20,Category_2,3232
2023-11-20,Category_3,1674
2023-11-20,Category_4,1639
2023-11-20,Category_5,4686
2023-11-20,Category_6,2460
2023-11-20,Category_7,2607
2023-11-20,Category_8,2473
2023-11-21,Category_1,3353
2023-11-21,Category_2,3205
2023-11-21,Category_3,1641
2023-11-21,Category_4,1573
2023-11-21,Category_5,4766
2023-11-21,Category_6,2433
2023-11-21,Category_7,2588
2023-11-21,Category_8,2447
2023-11-22,Category_1,3338
2023-11-22,Category_2,3295
2023-11-22,Category_3,1691
2023-11-22,Category_4,1603
2023-11-22,Category_5,4782
2023-11-22,Category_6,2481
2023-11-22,Category_7,2581
2023-11-22,Category_8,2575
2023-11-23,Category_1,3293
2023-11-23,Category_2,3278
2023-11-23,Category_3,1762
2023-11-23,Category_4,1650
2023-11-23,Category_5,4881
2023-11-23,Category_6,2506
2023-11-23,Category_7,2652
2023-11-23,Category_8,2561
2023-11-24,Category_1,5366
2023-11-24,Category_2,5317
2023-11-24,Category_3,2721
2023-11-24,Category_4,2702
2023-11-24,Category_5,7838
2023-11-24,Category_6,3964
2023-11-24,Category_7,4161
2023-11-24,Category_8,4031
2023-11-25,Category_1,4380
2023-11-25,Category_2,4374
2023-11-25,Category_3,2355
2023-11-25,Category_4,2078
2023-11-25,Category_5,6332
2023-11-25,Category_6,3354
2023-11-25,Category_7,3447
2023-11-25,Category_8,3329
2023-11-26,Category_1,4616
2023-11-26,Category_2,4297
2023-11-26,Category_3,2287
2023-11-26,Category_4,2174
2023-11-26,Category_5,6516
2023-11-26,Category_6,3232
2023-11-26,Category_7,3401
2023-11-26,Category_8,3421
2023-11-27,Category_1,3447
2023-11-27,Category_2,3334
2023-11-27,Category_3,1784
2023-11-27,Category_4,1726
2023-11-27,Category_5,5001
2023-11-27,Category_6,2588
2023-11-27,Category_7,2698
2023-11-27,Category_8,2599
2023-11-28,Category_1,3455
2023-11-28,Category_2,3390
2023-11-28,Category_3,1774
2023-11-28,Category_4,1687
2023-11-28,Category_5,5078
2023-11-28,Category_6,2631
2023-11-28,Category_7,2777
2023-11-28,Category_8,2655
2023-11-29,Category_1,3504
2023-11-29,Category_2,3397
2023-11-29,Category_3,1786
2023-11-29,Category_4,1751
2023-11-29,Category_5,5077
2023-11-29,Category_6,2618
2023-11-29,Category_7,2736
2023-11-29,Category_8,2605
2023-11-30,Category_1,3643
2023-11-30,Category_2,3561
2023-11-30,Category_3,1743
2023-11-30,Category_4,1748
2023-11-30,Category_5,5068
2023-11-30,Category_6,2603
2023-11-30,Category_7,2779
2023-11-30,Category_8,2717
2023-12-01,Category_1,3383
2023-12-01,Category_2,3453
2023-12-01,Category_3,1882
2023-12-01,Category_4,1725
2023-12-01,Category_5,5141
2023-12-01,Category_6,2713
2023-12-01,Category_7,2772
2023-12-01,Category_8,2676
2023-12-02,Category_1,4508
2023-12-02,Category_2,4561
2023-12-02,Category_3,2504
2023-12-02,Category_4,2285
2023-12-02,Category_5,6778
2023-12-02,Category_6,3497
2023-12-02,Category_7,3841
2023-12-02,Category_8,3604
2023-12-03,Category_1,4659
2023-12-03,Category_2,4557
2023-12-03,Category_3,2371
2023-12-03,Category_4,2290
2023-12-03,Category_5,6679
2023-12-03,Category_6,3514
2023-12-03,Category_7,3738
2023-12-03,Category_8,3592
2023-12-04,Category_1,3682
2023-12-04,Category_2,3495
2023-12-04,Category_3,1835
2023-12-04,Category_4,1785
2023-12-04,Category_5,5211
2023-12-04,Category_6,2758
2023-12-04,Category_7,2868
2023-12-04,Category_8,2747
2023-12-05,Category_1,3557
2023-12-05,Category_2,3549
2023-12-05,Category_3,1870
2023-12-05,Category_4,1721
2023-12-05,Category_5,5336
2023-12-05,Category_6,2698
2023-12-05,Category_7,2951
2023-12-05,Category_8,2725
2023-12-06,Category_1,3770
2023-12-06,Category_2,3599
2023-12-06,Category_3,1922
2023-12-06,Category_4,1784
2023-12-06,Category_5,5176
2023-12-06,Category_6,2747
2023-12-06,Category_7,2921
2023-12-06,Category_8,2791
2023-12-07,Category_1,3860
2023-12-07,Category_2,3584
2023-12-07,Category_3,1957
2023-12-07,Category_4,1834
2023-12-07,Category_5,5438
2023-12-07,Category_6,2779
2023-12-07,Category_7,2960
2023-12-07,Category_8,2747
2023-12-08,Category_1,3775
2023-12-08,Category_2,3652
2023-12-08,Category_3,1935
2023-12-08,Category_4,1796
2023-12-08,Category_5,5312
2023-12-08,Category_6,2739
2023-12-08,Category_7,3033
2023-12-08,Category_8,2799
2023-12-09,Category_1,4958
2023-12-09,Category_2,4781
2023-12-09,Category_3,2468
2023-12-09,Category_4,2306
2023-12-09,Category_5,6915
2023-12-09,Category_6,3558
2023-12-09,Category_7,3791
2023-12-09,Category_8,3722
2023-12-10,Category_1,5009
2023-12-10,Category_2,4782
2023-12-10,Category_3,2509
2023-12-10,Category_4,2467
2023-12-10,Category_5,7190
2023-12-10,Category_6,3789
2023-12-10,Category_7,3918
2023-12-10,Category_8,3640
2023-12-11,Category_1,3850
2023-12-11,Category_2,3775
2023-12-11,Category_3,1983
2023-12-11,Category_4,1893
2023-12-11,Category_5,5580
2023-12-11,Category_6,2828
2023-12-11,Category_7,2930
2023-12-11,Category_8,2825
2023-12-12,Category_1,3797
2023-12-12,Category_2,3822
2023-12-12,Category_3,1978
2023-12-12,Category_4,1942
2023-12-12,Category_5,5448
2023-12-12,Category_6,2783
2023-12-12,Category_7,2979
2023-12-12,Category_8,2904
2023-12-13,Category_1,3974
2023-12-13,Category_2,3917
2023-12-13,Category_3,2042
2023-12-13,Category_4,1924
2023-12-13,Category_5,5539
2023-12-13,Category_6,2968
2023-12-13,Category_7,3114
2023-12-13,Category_8,2952
2023-12-14,Category_1,4055
2023-12-14,Category_2,3881
2023-12-14,Category_3,2003
2023-12-14,Category_4,1913
2023-12-14,Category_5,5682
2023-12-14,Category_6,2918
2023-12-14,Category_7,3018
2023-12-14,Category_8,2947
2023-12-15,Category_1,3959
2023-12-15,Category_2,3792
2023-12-15,Category_3,2026
2023-12-15,Category_4,1952
2023-12-15,Category_5,5791
2023-12-15,Category_6,3086
2023-12-15,Category_7,3118
2023-12-15,Category_8,3033
2023-12-16,Category_1,5119
2023-12-16,Category_2,5104
2023-12-16,Category_3,2679
2023-12-16,Category_4,2584
2023-12-16,Category_5,7510
2023-12-16,Category_6,3799
2023-12-16,Category_7,4069
2023-12-16,Category_8,3892
2023-12-17,Category_1,5319
2023-12-17,Category_2,5142
2023-12-17,Category_3,2690
2023-12-17,Category_4,2537
2023-12-17,Category_5,7751
2023-12-17,Category_6,3924
2023-12-17,Category_7,4016
2023-12-17,Category_8,3866
2023-12-18,Category_1,4101
2023-12-18,Category_2,4003
2023-12-18,Category_3,2133
2023-12-18,Category_4,2010
2023-12-18,Category_5,5957
2023-12-18,Category_6,3039
2023-12-18,Category_7,3157
2023-12-18,Category_8,3130
2023-12-19,Category_1,4009
2023-12-19,Category_2,3977
2023-12-19,Category_3,2049
2023-12-19,Category_4,2006
2023-12-19,Category_5,5880
2023-12-19,Category_6,3040
2023-12-19,Category_7,3122
2023-12-19,Category_8,3051
2023-12-20,Category_1,4246
2023-12-20,Category_2,4050
2023-12-20,Category_3,2181
2023-12-20,Category_4,1982
2023-12-20,Category_5,6069
2023-12-20,Category_6,3017
2023-12-20,Category_7,3178
2023-12-20,Category_8,3042
2023-12-21,Category_1,4058
2023-12-21,Category_2,4126
2023-12-21,Category_3,2057
2023-12-21,Category_4,2078
2023-12-21,Category_5,5994
2023-12-21,Category_6,3129
2023-12-21,Category_7,3251
2023-12-21,Category_8,3106
2023-12-22,Category_1,4063
2023-12-22,Category_2,4057
2023-12-22,Category_3,2106
2023-12-22,Category_4,2013
2023-12-22,Category_5,6099
