store_id,item_id,Rule,Algorithms_Used
STORE_15,ITEM_037,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_038,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_039,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_040,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_041,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_15,ITEM_042,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_043,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_044,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_15,ITEM_045,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_15,ITEM_046,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_047,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_15,ITEM_048,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_049,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_15,ITEM_050,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_001,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_002,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_003,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_004,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_005,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_006,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_16,ITEM_007,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_008,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_16,ITEM_009,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_010,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_011,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_012,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_013,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_014,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_16,ITEM_015,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_16,ITEM_016,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_017,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_16,ITEM_018,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_019,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_020,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_16,ITEM_021,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_022,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_023,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_024,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_025,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_026,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_027,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_028,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_029,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_030,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_031,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_032,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_033,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_034,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_035,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_036,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_037,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_038,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_16,ITEM_039,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_040,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_041,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_042,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_043,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_044,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_045,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_046,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_047,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_048,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_049,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_16,ITEM_050,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_001,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_002,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_003,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_004,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_005,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_006,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_007,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_008,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_009,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_010,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_011,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_012,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_013,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_014,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_015,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_016,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_017,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_018,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_019,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_020,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_021,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_022,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_023,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_024,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_025,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_026,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_027,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_028,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_029,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_030,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_031,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_032,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_033,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_034,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_035,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_036,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_037,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_038,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_039,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_040,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_041,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_042,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_17,ITEM_043,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_044,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_045,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_046,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_047,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_048,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_049,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_17,ITEM_050,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_001,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_002,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_003,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_004,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_005,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_006,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_007,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_008,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_009,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_010,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_011,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_012,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_013,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_014,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_015,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_016,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_017,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_018,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_019,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_020,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_021,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_022,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_023,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_024,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_025,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_026,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_027,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_028,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_029,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_030,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_031,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_032,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_033,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_034,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_035,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_036,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_037,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_038,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_18,ITEM_039,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_040,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_041,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_042,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_043,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_044,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_045,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_046,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_047,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_048,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_049,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_18,ITEM_050,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_001,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_002,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_003,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_004,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_005,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_006,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_007,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_008,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_009,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_010,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_011,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_012,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_013,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_014,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_015,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_016,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_017,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_018,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_019,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_020,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_021,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_022,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_023,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_024,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_025,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_026,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_027,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_028,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_029,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_030,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_031,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_032,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_033,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_034,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_035,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_036,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_037,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_038,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_19,ITEM_039,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_040,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_041,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_042,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_043,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_044,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_045,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_046,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_047,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_048,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_049,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_19,ITEM_050,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_001,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_002,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_003,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_004,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_005,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_006,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_007,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_008,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_009,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_010,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_011,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_012,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_013,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_014,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_015,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_016,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_017,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_018,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_019,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_020,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_021,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_022,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_023,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_024,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_025,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_026,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_027,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_028,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_029,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
